title,artist,average characters,uniqueness,num long words,I,n't,'m,'s,know,like,got,You,And,'re,get,love,na,nigga,yeah,But,ai,go,back,gon,want,time,bitch,wan,need,make,one,Yeah,way,let,popular
Therapy,Machine Gun Kelly,4.29297820823,0.561027837259,0.0,0.0,0.0799031476998,0.0242130750605,0.0145278450363,0.00968523002421,0.0145278450363,0.0169491525424,0.00968523002421,0.00484261501211,0.0217917675545,0.00726392251816,0.00968523002421,0.00242130750605,0.0,0.0,0.0,0.00242130750605,0.00726392251816,0.00726392251816,0.00726392251816,0.0,0.00484261501211,0.00242130750605,0.00242130750605,0.0,0.0121065375303,0.00484261501211,0.00968523002421,0.0,0.0,0.00242130750605,0
Junkyard,Zac Brown Band,4.10119047619,0.555555555556,0.0,0.0,0.0535714285714,0.00595238095238,0.00595238095238,0.0357142857143,0.0119047619048,0.0,0.00595238095238,0.0238095238095,0.0297619047619,0.00595238095238,0.00595238095238,0.0,0.0,0.0,0.0,0.0119047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571,0.0,0.00595238095238,0.00595238095238,0.0,0.0,0
Walking Target,Fitz And The Tantrums,3.93706293706,0.253333333333,0.0,0.0,0.118881118881,0.0,0.160839160839,0.0,0.0,0.0,0.0,0.0,0.00699300699301,0.0,0.00699300699301,0.00699300699301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00699300699301,0.0,0.0,0.00699300699301,0.0,0.0,0
Crashin' The Boys' Club,Lauren Alaina,4.07352941176,0.280346820809,0.0,0.0,0.0772058823529,0.0294117647059,0.0110294117647,0.0,0.0441176470588,0.0,0.0,0.0,0.0110294117647,0.0,0.0,0.0,0.0404411764706,0.0,0.0,0.0220588235294,0.0147058823529,0.0330882352941,0.00735294117647,0.0110294117647,0.0,0.00367647058824,0.0,0.0294117647059,0.0,0.0,0.00367647058824,0.0,0.0,0.0,0
Rhythm Inside,Calum Scott,3.62944162437,0.296803652968,0.0,0.0,0.0913705583756,0.0609137055838,0.00507614213198,0.0355329949239,0.010152284264,0.0253807106599,0.0,0.0,0.0152284263959,0.0406091370558,0.0,0.0406091370558,0.00507614213198,0.0,0.0,0.0,0.0,0.00507614213198,0.0,0.0,0.0,0.0203045685279,0.0,0.00507614213198,0.0,0.0,0.0203045685279,0.0,0.0,0.0,0
Stay Together,Noah Cyrus,4.16151202749,0.347826086957,0.0,0.0,0.0618556701031,0.0481099656357,0.020618556701,0.00687285223368,0.0,0.00687285223368,0.0,0.0137457044674,0.00687285223368,0.0309278350515,0.00343642611684,0.0,0.0103092783505,0.0,0.0,0.0309278350515,0.0,0.0,0.0,0.0103092783505,0.0,0.00343642611684,0.0,0.0,0.0,0.00343642611684,0.0,0.0,0.00343642611684,0.0,0
Your Way or the Rope,Rag’n’Bone Man,3.32692307692,0.237288135593,0.0,0.0,0.0384615384615,0.0432692307692,0.0240384615385,0.0480769230769,0.0,0.00480769230769,0.0,0.0,0.0192307692308,0.0,0.0,0.0,0.0,0.0,0.0288461538462,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.00961538461538,0.0,0.0,0.0,0.00480769230769,0.0,0.0,0.0913461538462,0.00480769230769,0
Trap Paris,Machine Gun Kelly,4.19557195572,0.5,0.0,0.0,0.09963099631,0.00738007380074,0.0147601476015,0.00738007380074,0.0,0.0110701107011,0.00369003690037,0.00369003690037,0.00369003690037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00369003690037,0.0,0.0258302583026,0.0,0.0,0.00369003690037,0.0147601476015,0.0,0.0,0.0,0.00738007380074,0.0,0.0,0.0,0
Lost and Found,Train,4.15816326531,0.27802690583,0.0,0.0,0.0102040816327,0.0,0.00510204081633,0.0765306122449,0.0,0.0,0.0204081632653,0.00510204081633,0.0204081632653,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459183673469,0.0,0.0,0.0,0.0,0.117346938776,0.0,0.0,0.00510204081633,0
The Unknown,Imagine Dragons,4.4880952381,0.652631578947,0.0,0.0,0.0833333333333,0.0,0.0119047619048,0.0,0.0238095238095,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.0119047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119047619048,0
Break My Heart,Hey Violet,3.80269058296,0.314655172414,0.0,0.0,0.0807174887892,0.0179372197309,0.00448430493274,0.00896860986547,0.00896860986547,0.0134529147982,0.0,0.0,0.00896860986547,0.0,0.0,0.0,0.0538116591928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538116591928,0.0,0.0,0.0224215246637,0.0,0.0269058295964,0.00896860986547,0
Weight Of The World,Jon Bellion,4.6106557377,0.562264150943,0.0,0.0,0.0573770491803,0.0491803278689,0.0122950819672,0.0122950819672,0.0,0.0122950819672,0.00409836065574,0.00819672131148,0.00409836065574,0.00409836065574,0.00409836065574,0.0,0.0,0.0,0.0,0.0122950819672,0.0,0.0,0.00409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00409836065574,0.0,0.0,0.0,0
Inspire Me,Big Sean,4.01769911504,0.432360742706,0.0,0.0,0.0855457227139,0.0265486725664,0.023598820059,0.0147492625369,0.0501474926254,0.0176991150442,0.0206489675516,0.047197640118,0.00589970501475,0.0,0.00294985250737,0.00589970501475,0.0,0.0,0.0,0.00589970501475,0.0,0.00884955752212,0.0,0.0,0.00589970501475,0.00589970501475,0.0,0.0,0.0,0.0,0.0117994100295,0.00294985250737,0.0,0.00589970501475,0
Want Me Bad,KYLE,3.57381615599,0.286063569682,0.0,0.0,0.114206128134,0.0389972144847,0.00557103064067,0.0,0.0696378830084,0.008356545961,0.0111420612813,0.0,0.0,0.0,0.00557103064067,0.00278551532033,0.0111420612813,0.008356545961,0.041782729805,0.0,0.0194986072423,0.0,0.0194986072423,0.0,0.091922005571,0.00278551532033,0.0,0.0111420612813,0.0,0.00278551532033,0.0,0.0278551532033,0.0,0.0,0
Calling All My Lovelies,Bruno Mars,3.95454545455,0.429118773946,0.0,0.0,0.0863636363636,0.05,0.0272727272727,0.0272727272727,0.0,0.00454545454545,0.0181818181818,0.00454545454545,0.0,0.0136363636364,0.0272727272727,0.0,0.0136363636364,0.0,0.0,0.00454545454545,0.0181818181818,0.00454545454545,0.00909090909091,0.0136363636364,0.0,0.0,0.0,0.00454545454545,0.00909090909091,0.0,0.00454545454545,0.0,0.0,0.00454545454545,0
Xo,Kelsea Ballerini,3.61886792453,0.264406779661,0.0,0.0,0.0867924528302,0.0566037735849,0.0264150943396,0.0188679245283,0.0188679245283,0.00377358490566,0.0,0.0490566037736,0.0150943396226,0.0679245283019,0.0,0.0301886792453,0.00377358490566,0.0,0.011320754717,0.00377358490566,0.0264150943396,0.0150943396226,0.00377358490566,0.00377358490566,0.00377358490566,0.0,0.0,0.0,0.0,0.0,0.0264150943396,0.00754716981132,0.0,0.0150943396226,0
Heartbeat,Chris Young,4.66310160428,0.415,0.0,0.0,0.0695187165775,0.0,0.00534759358289,0.0374331550802,0.0,0.0213903743316,0.00534759358289,0.0106951871658,0.0106951871658,0.00534759358289,0.0213903743316,0.0160427807487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213903743316,0.0,0.0,0.0,0.0267379679144,0.0,0.0,0.0320855614973,0.0,0
Fire,Brett Eldredge,3.625,0.309701492537,0.0,0.0,0.0666666666667,0.0291666666667,0.0,0.0,0.05,0.0166666666667,0.0125,0.0583333333333,0.0,0.075,0.00416666666667,0.0,0.0,0.0,0.0,0.0,0.0166666666667,0.0125,0.0,0.0,0.00416666666667,0.0,0.0,0.0,0.0,0.00416666666667,0.0,0.0,0.0,0.0,0
Intro,Big Sean,3.59259259259,0.571428571429,0.0,0.0,0.148148148148,0.0555555555556,0.0185185185185,0.0,0.037037037037,0.037037037037,0.0,0.0185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185185185185,0.0,0.0,0.0,0
Can I,Kodak Black,3.81556195965,0.336492890995,0.0,0.0,0.115273775216,0.028818443804,0.028818443804,0.0028818443804,0.0028818443804,0.0028818443804,0.00864553314121,0.0028818443804,0.00864553314121,0.0,0.00576368876081,0.0172910662824,0.0259365994236,0.0230547550432,0.0,0.0028818443804,0.0028818443804,0.00576368876081,0.0,0.0201729106628,0.0,0.00864553314121,0.0,0.0259365994236,0.0028818443804,0.00864553314121,0.0,0.0028818443804,0.0,0.0,0
Sugar,Maren Morris,4.62051282051,0.349137931034,0.0,0.0,0.0410256410256,0.0,0.0,0.0,0.0102564102564,0.0,0.0102564102564,0.025641025641,0.0,0.0,0.00512820512821,0.0,0.00512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.00512820512821,0.0153846153846,0.0,0.0,0.0,0.0,0.0358974358974,0.00512820512821,0.0102564102564,0.0,0.0,0
Intro,G-Eazy,4.48275862069,0.677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tonight,Granger Smith,4.35514018692,0.472727272727,0.0,0.0,0.00934579439252,0.00934579439252,0.0,0.00467289719626,0.0,0.0140186915888,0.0,0.0,0.0,0.0140186915888,0.00467289719626,0.0,0.0794392523364,0.0,0.00467289719626,0.0,0.0,0.00467289719626,0.0140186915888,0.0654205607477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00934579439252,0.0,0.0,0
Chapter 1,Migos,5.06696428571,0.442084942085,0.0,0.0,0.0401785714286,0.0,0.0,0.0,0.00446428571429,0.0133928571429,0.015625,0.0,0.00446428571429,0.0,0.00446428571429,0.00223214285714,0.0,0.078125,0.0,0.00223214285714,0.0,0.0,0.0,0.0,0.0,0.00446428571429,0.0357142857143,0.0,0.00892857142857,0.0,0.0,0.0,0.0,0.00669642857143,0
I Choose You,Andy Grammer,4.00595238095,0.429347826087,0.0,0.0,0.160714285714,0.0178571428571,0.0178571428571,0.0297619047619,0.00595238095238,0.0,0.0,0.0,0.0119047619048,0.00595238095238,0.0535714285714,0.0,0.0,0.0,0.0,0.00595238095238,0.0,0.0,0.0,0.0,0.00595238095238,0.00595238095238,0.0,0.0,0.0,0.00595238095238,0.0119047619048,0.0,0.0,0.0,0
tRuTh,ZAYN,3.52195121951,0.217573221757,0.0,0.0,0.0878048780488,0.0731707317073,0.0,0.019512195122,0.0146341463415,0.0,0.00975609756098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00487804878049,0.0,0.0,0.0,0.0,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756098,0.019512195122,0
Baba,Aminé,4.0900621118,0.429824561404,0.0,0.0,0.0652173913043,0.00621118012422,0.0124223602484,0.027950310559,0.0217391304348,0.0248447204969,0.0,0.00931677018634,0.00310559006211,0.0,0.0,0.0,0.0124223602484,0.00310559006211,0.0,0.0124223602484,0.0,0.0,0.0,0.0,0.0,0.00310559006211,0.0,0.0124223602484,0.0124223602484,0.00310559006211,0.00621118012422,0.0,0.0,0.0,0
Hype,Calvin Harris,4.11419753086,0.296829971182,0.0,0.0,0.117283950617,0.00617283950617,0.0462962962963,0.0555555555556,0.0,0.0216049382716,0.0462962962963,0.0,0.00617283950617,0.0,0.0308641975309,0.0,0.0,0.0,0.0,0.00308641975309,0.00308641975309,0.00308641975309,0.0,0.0,0.0,0.0277777777778,0.0,0.0,0.00308641975309,0.0,0.0,0.0,0.0,0.0,0
Broken Bones,Kaleo,3.87096774194,0.307407407407,0.0,0.0,0.0362903225806,0.0443548387097,0.0,0.0524193548387,0.0,0.0,0.0403225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806452,0.0,0.0,0.00403225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282258064516,0.0,0.0,0.00403225806452,0.0,0
Cancer,twenty one pilots,4.4328358209,0.489051094891,0.0,0.0,0.0746268656716,0.00746268656716,0.0223880597015,0.0,0.00746268656716,0.0,0.0,0.0,0.0223880597015,0.0,0.00746268656716,0.0,0.0,0.0,0.0,0.0,0.00746268656716,0.00746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Young,The Chainsmokers,3.90217391304,0.31067961165,0.0,0.0,0.0489130434783,0.0217391304348,0.0108695652174,0.054347826087,0.0217391304348,0.0380434782609,0.0108695652174,0.0054347826087,0.0326086956522,0.0597826086957,0.0,0.0380434782609,0.0,0.0,0.0163043478261,0.0217391304348,0.0,0.0326086956522,0.0,0.0,0.0108695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0163043478261,0.0,0.0054347826087,0
Pick Up,Dierks Bentley,3.78341013825,0.375545851528,0.0,0.0,0.0691244239631,0.0783410138249,0.0,0.00460829493088,0.0,0.00460829493088,0.0,0.00460829493088,0.0230414746544,0.00460829493088,0.0,0.00921658986175,0.0184331797235,0.0,0.0,0.0,0.0184331797235,0.0138248847926,0.0,0.0,0.0184331797235,0.0138248847926,0.0,0.0184331797235,0.0,0.0,0.00921658986175,0.0,0.0,0.0138248847926,0
Cold,Post Malone,3.78776978417,0.336363636364,0.0,0.0,0.0791366906475,0.0287769784173,0.0143884892086,0.0251798561151,0.00359712230216,0.00359712230216,0.0,0.0107913669065,0.0215827338129,0.0,0.00359712230216,0.00359712230216,0.00359712230216,0.0,0.0215827338129,0.0,0.0,0.00359712230216,0.0,0.00359712230216,0.0,0.00719424460432,0.00359712230216,0.00359712230216,0.0,0.0,0.0,0.0791366906475,0.0,0.0,0
Yet,Gucci Mane,3.92779783394,0.493548387097,0.0,0.0,0.0613718411552,0.0758122743682,0.0072202166065,0.0108303249097,0.00361010830325,0.0108303249097,0.0108303249097,0.014440433213,0.0,0.0,0.00361010830325,0.00361010830325,0.0,0.0072202166065,0.0,0.0,0.0505415162455,0.0,0.0108303249097,0.0,0.0,0.0,0.0072202166065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beer Can,Luke Combs,3.96551724138,0.373493975904,0.0,0.0,0.0738916256158,0.0344827586207,0.0197044334975,0.0344827586207,0.00492610837438,0.0344827586207,0.00492610837438,0.0,0.0295566502463,0.0,0.0147783251232,0.0,0.0147783251232,0.0,0.0,0.00492610837438,0.0147783251232,0.00492610837438,0.0147783251232,0.0147783251232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00492610837438,0.00492610837438,0.0,0
Into You,Starley,4.75,0.25,0.0,0.0,0.05,0.00625,0.03125,0.0125,0.00625,0.06875,0.0,0.0,0.0,0.05625,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0125,0
